,Lat,Lng,Price,Tempature (F),ZipCode
1760,34.76,-76.62,162200.0,1.22,28516
1761,43.71,-121.52,179800.0,3.48,97739
1762,38.34,-77.77,192700.0,2.56,22508
1763,38.72,-77.74,305700.0,3.09,20187
1764,38.49,-90.75,110600.0,5.77,63069
1765,36.37,-96.01,90200.0,5.49,74070
1766,36.1,-78.45,92500.0,-2.98,27525
1767,40.37,-80.07,166300.0,-4.7,15243
1768,36.32,-121.25,236500.0,17.29,93927
1769,39.27,-84.33,155500.0,-2.17,45249
1770,45.56,-122.6,362900.0,7.38,97218
1771,33.6,-81.97,123900.0,4.5,29860
1772,40.31,-88.15,63000.0,-1.64,61866
1773,48.56,-109.69,158400.0,3.0,59501
1774,43.31,-73.57,110200.0,-5.98,12839
1775,38.28,-104.62,86800.0,12.71,81003
1776,38.98,-77.03,482800.0,3.36,20012
1777,29.77,-82.38,117900.0,6.15,32653
1778,38.57,-77.29,207300.0,3.42,22026
1779,39.11,-84.66,110800.0,-2.0,45233
1780,41.66,-87.79,174200.0,-1.0,60463
1781,29.1,-82.34,126900.0,7.06,34432
1782,44.4,-122.73,138900.0,7.0,97386
1783,43.09,-75.65,86200.0,-6.32,13421
1784,46.85,-118.99,124200.0,8.0,99344
1785,41.24,-95.93,75300.0,0.67,68108
1786,38.27,-77.64,207300.0,2.56,22553
1787,40.88,-82.65,71300.0,-4.8,44875
1788,30.56,-87.64,103700.0,6.17,36567
1789,27.42,-80.95,91500.0,8.49,34972
1790,42.54,-83.15,154000.0,-3.0,48017
1791,44.97,-93.08,146200.0,1.5,55130
1792,29.81,-82.47,124800.0,4.09,32615
1793,42.97,-76.23,122000.0,-8.76,13215
1794,41.59,-81.55,60000.0,-2.3,44119
1795,38.72,-89.87,115900.0,4.29,62294
1796,47.76,-117.41,174700.0,3.61,99218
1797,38.01,-78.03,138400.0,2.58,23093
1798,34.86,-82.02,105200.0,2.25,29369
1799,38.39,-82.3,87300.0,-2.0,25504
1800,35.5,-119.28,112600.0,16.39,93263
1801,41.68,-83.53,35800.0,-4.0,43608
1802,43.07,-89.51,190300.0,-0.86,53717
1803,38.05,-85.38,160800.0,-2.63,40071
1804,42.43,-83.78,182600.0,-3.2,48189
1805,39.96,-82.96,70300.0,-4.11,43205
1806,38.05,-87.26,82700.0,-3.0,47601
1807,45.64,-122.68,260900.0,7.38,98660
1808,37.77,-97.28,142200.0,8.8,67220
1809,41.32,-81.63,173700.0,-2.78,44141
1810,28.35,-82.63,88900.0,7.01,34669
1811,33.92,-78.13,170000.0,0.0,28465
1812,41.28,-85.85,127100.0,-2.89,46582
1813,42.64,-82.59,108700.0,-3.0,48001
1814,42.86,-78.82,74400.0,-4.74,14210
1815,40.0,-75.28,147100.0,-2.27,19096
1816,35.06,-85.25,71800.0,-0.42,37406
1817,35.85,-85.13,117800.0,-3.82,38572
1818,41.65,-74.7,75500.0,-6.38,12701
1819,33.85,-86.82,70800.0,0.78,35180
1820,26.8,-80.08,182800.0,13.53,33403
1821,44.91,-123.99,202900.0,7.52,97367
1822,33.96,-81.07,83200.0,1.22,29033
1823,41.06,-74.02,379000.0,-2.88,10965
1824,37.86,-86.01,98200.0,-2.34,40175
1825,35.65,-82.71,191600.0,1.0,28748
1826,39.76,-84.19,45300.0,-2.88,45402
1827,48.58,-117.86,148700.0,2.18,99114
1828,38.16,-120.86,236300.0,13.99,95252
1829,40.88,-72.95,206200.0,-3.01,11953
1830,35.37,-81.35,66900.0,0.83,28021
1831,41.45,-87.48,179400.0,-1.24,46373
1832,35.38,-120.84,553500.0,17.96,93442
1833,36.17,-81.84,165300.0,-1.61,28604
1834,43.18,-77.64,73800.0,-7.42,14613
1835,55.37,-131.68,175200.0,8.06,99901
1836,41.83,-88.19,172100.0,-0.91,60555
1837,36.47,-94.22,111400.0,3.64,72714
1838,37.94,-122.32,473000.0,13.01,94805
1839,36.17,-115.36,239700.0,17.66,89138
1840,39.84,-84.26,73300.0,-3.0,45415
1841,37.18,-79.65,266600.0,0.99,24121
1842,35.84,-81.49,73000.0,0.79,28638
1843,45.77,-122.89,244500.0,7.37,97056
1844,31.22,-81.55,101400.0,4.36,31523
1845,27.99,-82.21,143700.0,7.9,33527
1846,37.23,-121.98,1882800.0,14.35,95030
1847,38.31,-104.63,145900.0,12.72,81008
1848,35.03,-85.27,79400.0,-0.42,37404
1849,35.12,-120.62,436200.0,17.2,93433
1850,41.72,-73.99,176100.0,-6.32,12528
1851,33.64,-84.46,145300.0,2.8,30337
1852,26.58,-81.83,168400.0,11.48,33966
1853,28.78,-82.36,97800.0,7.06,34452
1854,45.82,-88.07,56600.0,1.0,49801
1855,40.76,-96.69,175000.0,1.2,68512
1856,40.64,-79.73,81000.0,-4.83,15065
1857,28.79,-82.57,117900.0,6.57,34448
1858,41.17,-87.25,125800.0,-1.57,46310
1859,41.04,-81.36,118000.0,-2.79,44260
1860,36.73,-97.05,83100.0,6.8,74604
1861,33.73,-85.13,82000.0,3.1,30110
1862,27.47,-81.46,117500.0,7.49,33875
1863,39.08,-84.7,128400.0,-2.0,41048
1864,37.52,-84.69,82800.0,-3.28,40484
1865,27.55,-81.81,47700.0,8.77,33873
1866,29.48,-81.13,226200.0,5.24,32136
1867,38.74,-82.82,74800.0,-2.0,45694
1868,34.19,-118.77,436300.0,21.24,91377
1869,28.7,-80.87,104700.0,7.23,32754
1870,39.19,-84.73,109100.0,-2.0,45002
1871,27.84,-82.37,104800.0,8.01,33534
1872,41.41,-85.72,164900.0,-3.0,46567
1873,34.62,-82.51,80900.0,2.38,29697
1874,47.08,-122.19,254600.0,7.55,98360
1875,43.07,-89.4,253600.0,-1.63,53715
1876,44.85,-93.78,189400.0,2.59,55387
1877,40.75,-115.6,212900.0,11.0,89815
1878,34.26,-118.46,471600.0,21.94,91345
1879,43.12,-75.31,98200.0,-6.45,13492
1880,32.78,-79.94,613800.0,1.19,29401
1881,40.36,-75.32,230600.0,-2.42,18960
1882,34.26,-116.81,188500.0,23.41,92314
1883,46.48,-93.65,186700.0,-2.14,56431
1884,30.45,-86.57,119100.0,6.99,32579
1885,39.84,-84.42,93000.0,-2.88,45309
1886,41.67,-86.09,95500.0,-2.88,46561
1887,39.52,-77.97,146200.0,2.41,25403
1888,41.66,-83.52,41900.0,-4.0,43604
1889,44.93,-93.28,237200.0,1.61,55409
1890,41.46,-88.28,144000.0,-1.01,60447
1891,37.82,-94.71,42600.0,4.0,66701
1892,38.99,-78.34,156200.0,2.24,22657
1893,40.43,-84.99,63700.0,-2.48,47371
1894,35.07,-80.89,146000.0,0.47,28134
1895,41.1,-80.69,38400.0,-4.2,44509
1896,40.27,-76.86,88000.0,-3.03,17103
1897,40.8,-84.14,77600.0,-3.51,45807
1898,42.11,-76.25,73900.0,-11.7,13827
1899,39.02,-75.58,145400.0,-0.11,19943
1900,40.38,-79.81,61300.0,-4.86,15137
1901,40.1,-75.64,229500.0,-2.18,19425
1902,40.28,-85.84,50600.0,-2.97,46036
1903,39.8,-93.55,58700.0,2.0,64601
1904,39.29,-81.6,88800.0,-2.64,45714
1905,41.69,-87.79,72500.0,-0.9,60482
1906,40.27,-82.85,146900.0,-4.4,43074
1907,28.93,-81.68,123200.0,7.37,32784
1908,40.85,-73.15,358400.0,-2.59,11767
1909,39.72,-84.03,107900.0,-2.88,45434
1910,30.33,-81.82,99400.0,5.59,32220
1911,36.8,-76.33,102600.0,0.73,23702
1912,41.39,-74.33,200800.0,-4.89,10924
1913,35.98,-96.75,85500.0,6.01,74023
1914,36.16,-120.35,115600.0,15.15,93210
1915,38.16,-121.7,339100.0,13.68,94571
1916,30.42,-87.22,94900.0,6.52,32501
1917,35.4,-94.63,51200.0,4.32,74948
1918,46.25,-119.92,134000.0,9.1,98930
1919,39.37,-78.02,124800.0,3.14,25428
1920,38.94,-84.09,95900.0,-2.49,45106
1921,41.68,-87.5,92700.0,-1.0,46394
1922,45.53,-123.04,257400.0,7.45,97113
1923,39.29,-86.78,85200.0,-2.38,47460
1924,37.35,-119.64,195100.0,14.53,93644
1925,37.29,-76.49,161700.0,0.8,23072
1926,39.91,-77.53,147400.0,1.56,17222
1927,26.92,-80.21,322300.0,11.23,33478
1928,41.23,-74.0,269200.0,-3.09,10980
1929,36.6,-121.67,713600.0,16.51,93908
1930,40.19,-77.41,143200.0,-1.48,17241
1931,27.9,-81.58,75900.0,9.02,33853
1932,39.01,-95.7,53300.0,4.57,66611
1933,42.91,-76.79,85900.0,-9.38,13148
1934,41.21,-76.76,132700.0,-6.07,17756
1935,34.69,-89.99,82000.0,-1.66,38618
1936,29.26,-82.16,39700.0,6.38,34475
1937,30.8,-88.18,58200.0,5.06,36613
1938,28.85,-82.49,144700.0,7.08,34461
1939,33.5,-86.73,284100.0,3.0,35223
1940,30.4,-81.76,94400.0,5.6,32219
1941,36.2,-79.71,99000.0,-0.23,27214
1942,36.17,-80.38,125600.0,0.11,27040
1943,40.68,-84.12,94200.0,-3.25,45806
1944,37.8,-121.0,243000.0,14.73,95320
1945,33.79,-116.98,227300.0,23.61,92582
1946,31.83,-111.08,209200.0,21.69,85622
1947,28.85,-82.67,127700.0,6.58,34429
1948,42.78,-88.95,153800.0,-2.0,53563
1949,45.29,-122.33,302900.0,7.25,97023
1950,41.17,-82.23,112900.0,-3.16,44090
1951,41.96,-87.87,102200.0,-0.91,60176
1952,40.26,-75.98,147000.0,-2.2,19540
1953,26.07,-80.33,235400.0,14.29,33330
1954,39.79,-84.16,45100.0,-2.88,45404
1955,28.96,-82.6,120300.0,6.57,34428
1956,41.92,-79.66,80700.0,-5.99,16407
1957,32.78,-97.35,75200.0,4.82,76164
1958,33.47,-86.92,45600.0,1.76,35064
1959,28.8,-81.53,157900.0,7.43,32776
1960,33.93,-83.73,130900.0,3.32,30620
1961,42.69,-85.48,173300.0,-2.42,49333
1962,41.69,-86.24,73500.0,-2.59,46617
1963,40.89,-111.9,220200.0,9.0,84087
1964,40.27,-79.86,97700.0,-4.4,15037
1965,47.75,-122.06,645100.0,7.01,98077
1966,34.4,-119.72,1090000.0,20.48,93109
1967,40.08,-82.52,204500.0,-4.0,43023
1968,34.15,-116.3,146700.0,21.08,92252
1969,38.58,-121.49,360700.0,13.34,95811
1970,41.77,-88.44,174200.0,-0.89,60554
1971,34.03,-117.31,303500.0,23.31,92313
1972,47.81,-122.53,412300.0,7.02,98346
1973,36.32,-80.15,93700.0,0.43,27052
1974,40.01,-75.23,268600.0,-2.27,19004
1975,40.9,-73.81,563700.0,-2.01,10803
1976,33.46,-86.91,45800.0,1.76,35228
1977,40.11,-104.8,230700.0,14.36,80621
1978,42.06,-104.19,127800.0,10.24,82240
1979,34.12,-118.11,1768200.0,22.45,91108
1980,45.95,-118.39,132600.0,5.7,97862
1981,35.56,-120.71,568400.0,18.47,93465
1982,26.65,-81.62,100000.0,11.49,33972
1983,41.33,-95.96,78300.0,0.64,68112
1984,39.07,-75.51,133400.0,-0.97,19962
1985,27.45,-80.36,78100.0,9.33,34947
1986,39.56,-86.07,95400.0,-1.79,46184
1987,38.51,-122.46,888500.0,13.19,94574
1988,35.87,-79.58,107300.0,-0.38,27298
1989,39.11,-108.6,162500.0,8.48,81505
1990,40.78,-99.75,76900.0,5.44,68850
1991,40.04,-75.45,424200.0,-2.25,19312
1992,45.42,-122.46,416100.0,7.28,97089
1993,40.26,-85.67,56800.0,-3.0,46001
1994,27.98,-80.69,118900.0,8.33,32908
1995,29.84,-82.62,111500.0,4.15,32643
1996,34.24,-117.28,196200.0,23.77,92325
1997,33.85,-84.36,399500.0,2.82,30326
1998,39.91,-76.65,122900.0,-0.47,17313
1999,41.9,-87.82,177500.0,-0.9,60305
2000,44.04,-123.06,279000.0,7.0,97403
2001,35.44,-95.53,66300.0,4.5,74426
2002,42.89,-78.82,69800.0,-4.74,14212
2003,43.59,-96.59,178700.0,-0.05,57005
2004,42.64,-73.76,93900.0,-6.22,12202
2005,25.56,-80.46,206700.0,14.19,33170
2006,27.34,-82.35,319800.0,8.32,34240
2007,30.02,-97.15,147100.0,6.02,78957
2008,39.35,-121.71,159400.0,12.76,95948
2009,39.53,-84.08,155500.0,-2.75,45068
2010,35.53,-82.4,235200.0,2.34,28730
2011,40.74,-81.1,82500.0,-4.15,44657
2012,44.85,-93.15,184200.0,1.43,55121
2013,39.22,-84.12,124600.0,-2.17,45122
2014,35.77,-78.63,306600.0,-2.55,27601
2015,30.37,-89.38,109800.0,4.95,39525
2016,39.95,-75.17,686700.0,-2.46,19102
2017,38.77,-120.54,258300.0,10.17,95726
2018,38.92,-75.58,141700.0,-0.1,19952
2019,45.9,-93.29,144000.0,-0.65,55051
2020,47.01,-123.4,148300.0,6.66,98541
2021,42.43,-122.83,169400.0,3.69,97503
2022,39.38,-75.68,260600.0,-0.76,19734
2023,40.64,-80.2,101900.0,-4.82,15005
2024,41.33,-96.05,156000.0,0.7,68122
2025,38.88,-90.08,60500.0,4.89,62024
2026,38.74,-86.48,51700.0,-2.07,47446
2027,30.81,-88.33,79600.0,5.06,36587
2028,41.36,-74.27,152200.0,-4.5,10918
2029,43.43,-95.11,172300.0,2.01,51360
2030,38.97,-94.62,314500.0,2.49,66206
2031,38.26,-78.41,216300.0,0.83,22968
2032,40.7,-122.37,141000.0,9.58,96019
2033,37.25,-79.12,122400.0,1.44,24588
2034,42.84,-83.04,166200.0,-2.88,48065
2035,29.81,-85.3,221700.0,8.02,32456
2036,35.69,-80.88,114600.0,0.71,28166
2037,41.18,-95.96,111900.0,0.7,68147
2038,35.62,-80.1,101000.0,-0.36,27239
2039,40.87,-75.74,117800.0,-4.0,18229
2040,39.42,-85.0,93000.0,-2.0,47012
2041,27.89,-82.84,389900.0,7.72,33785
2042,43.1,-124.4,213300.0,8.0,97411
2043,33.23,-87.59,122100.0,4.0,35476
2044,35.72,-81.13,92800.0,1.02,28610
2045,40.4,-79.86,42800.0,-4.86,15104
2046,40.55,-75.66,147900.0,-2.5,18031
2047,33.72,-116.34,528600.0,23.54,92210
2048,33.52,-86.77,168200.0,2.02,35222
2049,41.17,-73.77,540000.0,-2.88,10514
2050,42.97,-83.66,43700.0,-2.0,48529
2051,40.96,-81.32,117300.0,-3.24,44632
2052,42.86,-84.91,117700.0,-2.38,48875
2053,42.58,-86.12,151700.0,-0.85,49408
2054,30.8,-85.23,85000.0,6.28,32446
2055,40.79,-81.42,59300.0,-4.0,44710
2056,47.22,-122.45,200400.0,6.5,98418
2057,41.96,-80.0,132500.0,-5.61,16441
2058,37.94,-107.82,581900.0,8.04,81435
2059,48.41,-119.53,112200.0,6.0,98841
2060,47.1,-122.63,241400.0,6.46,98327
2061,41.8,-87.96,190900.0,-0.91,60514
2062,39.52,-105.32,391800.0,13.07,80433
2063,38.01,-91.61,81900.0,4.35,65559
2064,39.85,-75.5,324100.0,-2.4,19060
2065,33.87,-81.55,81600.0,2.06,29006
2066,42.5,-96.38,54300.0,3.01,51105
2067,40.28,-86.04,76300.0,-2.82,46072
2068,40.72,-81.53,88000.0,-4.0,44662
2069,38.3,-86.95,89800.0,-3.0,47542
2070,41.53,-74.25,168000.0,-5.59,12549
2071,43.56,-96.8,166700.0,-0.07,57107
2072,39.04,-94.5,66300.0,2.16,64129
2073,39.86,-105.17,505200.0,12.9,80007
2074,36.12,-79.67,103700.0,-0.21,27301
2075,38.56,-90.49,128600.0,5.5,63088
2076,33.81,-96.69,113700.0,4.62,75076
2077,41.01,-85.15,86500.0,-3.25,46819
2078,43.04,-76.1,92800.0,-8.32,13224
2079,42.49,-123.16,148300.0,4.09,97537
2080,30.69,-81.93,128900.0,6.29,32046
2081,41.08,-80.64,36300.0,-4.6,44502
2082,38.55,-77.32,211400.0,1.52,22172
2083,35.58,-77.58,66600.0,-0.58,27828
2084,28.09,-81.73,87200.0,9.01,33850
2085,47.79,-117.31,208000.0,3.58,99021
2086,39.62,-84.38,109100.0,-2.7,45327
2087,42.98,-76.08,162900.0,-8.3,13078
2088,33.49,-86.98,82800.0,2.37,35127
2089,38.95,-84.24,111000.0,-2.0,45157
2090,37.9,-77.8,175700.0,1.86,23024
2091,38.35,-120.76,269200.0,14.03,95642
2092,33.83,-118.07,339900.0,22.11,90716
2093,38.8,-83.53,60200.0,-4.15,45693
2094,35.37,-97.2,91000.0,6.43,74857
2095,44.33,-75.47,53700.0,-4.01,13642
2096,38.33,-120.94,288000.0,14.03,95640
2097,41.1,-81.54,104200.0,-2.77,44303
2098,44.55,-123.39,227600.0,7.0,97370
2099,39.9,-75.35,133200.0,-2.46,19081
2100,39.54,-122.26,154000.0,11.98,95988
2101,35.79,-83.98,91200.0,-1.99,37701
2102,35.73,-83.49,174500.0,-1.65,37738
2103,35.04,-81.82,70200.0,2.12,29330
2104,47.8,-117.59,235700.0,3.59,99026
2105,39.45,-105.47,276800.0,10.87,80421
2106,35.53,-82.97,171500.0,-0.25,28785
2107,41.63,-87.51,58900.0,-1.0,46327
2108,42.04,-80.24,144500.0,-4.68,16415
2109,40.67,-95.86,88300.0,0.42,68410
2110,46.97,-124.16,150700.0,8.0,98569
2111,43.72,-84.4,115600.0,-1.82,48657
2112,38.84,-106.15,292300.0,6.09,81211
2113,38.13,-78.71,210700.0,1.8,22932
2114,35.21,-80.82,242800.0,-0.17,28204
2115,35.67,-97.74,131100.0,7.15,73078
2116,47.85,-120.03,294300.0,4.0,98816
2117,26.51,-80.19,531100.0,13.8,33473
2118,42.57,-88.13,128100.0,-1.42,53168
2119,42.02,-93.45,124300.0,0.71,50201
2120,33.97,-118.43,970500.0,21.65,90094
2121,39.7,-86.3,123500.0,-1.79,46231
2122,38.98,-95.75,150000.0,4.56,66610
2123,42.68,-73.74,144100.0,-6.22,12204
2124,38.99,-119.16,109900.0,17.76,89447
2125,41.55,-87.61,53700.0,-1.0,60425
2126,47.38,-122.7,297900.0,6.46,98329
2127,41.26,-96.17,232900.0,0.9,68118
2128,44.43,-92.28,157900.0,0.26,55041
2129,19.97,-155.82,383600.0,22.48,96738
2130,42.52,-88.26,147300.0,-1.63,53181
2131,39.75,-92.46,81500.0,1.0,63552
2132,38.72,-94.44,162900.0,2.51,64078
2133,37.65,-98.73,59100.0,9.83,67124
2134,41.42,-74.16,181300.0,-4.99,10992
2135,39.13,-95.7,119600.0,4.58,66618
2136,45.55,-94.22,151000.0,0.44,56387
2137,27.75,-81.78,78800.0,8.69,33841
2138,44.61,-93.76,187700.0,1.95,56011
2139,44.39,-121.24,281500.0,3.52,97760
2140,36.41,-80.49,91600.0,0.0,27041
2141,41.55,-93.66,157400.0,1.0,50321
2142,47.84,-117.38,272800.0,3.59,99005
2143,44.78,-94.16,129500.0,2.45,55336
2144,41.08,-80.59,39800.0,-5.34,44405
2145,33.88,-78.52,143900.0,0.0,28468
2146,42.66,-83.64,173900.0,-2.73,48357
2147,47.62,-117.7,185200.0,3.59,99022
2148,39.25,-94.9,90300.0,2.57,66043
2149,38.51,-123.0,423300.0,12.21,95446
2150,35.93,-78.11,98000.0,-2.7,27882
2151,45.07,-92.94,234900.0,1.69,55115
2152,39.35,-107.0,444800.0,3.92,81621
2153,42.12,-76.89,70000.0,-13.73,14903
2154,45.03,-93.8,222600.0,2.39,55328
2155,39.33,-78.05,138000.0,2.1,25413
2156,41.6,-84.61,70800.0,-3.68,43543
2157,45.88,-122.62,376800.0,7.66,98629
2158,34.32,-77.91,148900.0,0.28,28429
2159,37.55,-77.44,296400.0,1.33,23219
2160,40.03,-75.22,200200.0,-2.27,19127
2161,36.86,-76.3,177500.0,0.43,23507
2162,37.8,-78.47,162300.0,1.2,24590
2163,28.55,-82.08,107400.0,7.73,33597
2164,40.95,-72.83,309900.0,-2.57,11792
2165,33.99,-118.15,407100.0,22.48,90040
2166,46.6,-111.91,150100.0,4.0,59635
2167,37.0,-120.63,154300.0,13.35,93620
2168,42.67,-83.59,150300.0,-2.84,48356
2169,32.12,-81.31,98000.0,4.16,31302
2170,42.68,-74.49,107900.0,-5.48,12043
2171,39.86,-82.62,127700.0,-4.0,43105
2172,42.54,-73.71,155400.0,-6.22,12033
2173,40.05,-75.42,196600.0,-2.25,19333
2174,45.25,-94.11,210200.0,2.35,55302
2175,40.48,-76.89,145200.0,-3.01,17032
2176,24.68,-81.36,398500.0,14.33,33043
2177,40.28,-80.06,134100.0,-4.7,15367
2178,39.93,-120.97,176500.0,8.0,95971
2179,34.95,-82.09,67000.0,2.12,29385
2180,36.33,-86.92,172300.0,-1.71,37080
2181,35.51,-97.5,71100.0,6.45,73105
2182,36.56,-121.92,1446700.0,16.52,93921
2183,42.64,-73.55,172100.0,-6.21,12018
2184,48.2,-116.55,273800.0,3.35,83860
2185,40.53,-104.71,244500.0,12.35,80615
2186,28.69,-99.83,65800.0,5.67,78839
2187,36.43,-119.09,129300.0,16.24,93286
2188,41.2,-74.0,236100.0,-2.94,10923
2189,45.45,-94.44,175200.0,0.82,56320
2190,39.74,-76.68,159400.0,1.18,17349
2191,43.84,-121.58,285600.0,3.48,97707
2192,37.18,-81.54,58500.0,-4.66,24630
2193,45.57,-94.34,165700.0,0.45,56374
2194,41.29,-95.94,70800.0,0.64,68110
2195,30.95,-95.91,68400.0,3.5,77864
2196,39.36,-85.97,74200.0,-1.79,46124
2197,27.89,-82.67,137900.0,7.78,33762
2198,39.78,-76.75,155300.0,1.19,17327
2199,39.89,-75.33,163300.0,-2.46,19033
2200,33.12,-90.06,68400.0,1.0,39095
2201,41.21,-96.0,103900.0,0.67,68117
2202,37.12,-107.89,328900.0,7.73,81303
2203,42.06,-76.15,85000.0,-11.72,13732
2204,36.76,-78.94,81600.0,-1.53,24558
2205,43.18,-84.11,72600.0,-2.0,48616
2206,39.12,-84.43,224800.0,-2.0,45226
2207,42.86,-84.35,131900.0,-2.33,48848
2208,31.84,-106.68,120000.0,11.77,88008
2209,37.26,-79.23,122800.0,2.0,24550
2210,38.99,-95.67,68800.0,4.57,66609
2211,35.43,-80.21,93000.0,-0.54,28127
2212,41.5,-83.73,148700.0,-4.01,43566
2213,42.71,-74.02,183500.0,-6.23,12009
2214,31.04,-88.25,80000.0,5.97,36522
2215,41.24,-81.75,168500.0,-2.78,44233
2216,43.04,-78.64,197700.0,-4.32,14032
2217,40.26,-75.1,272800.0,-2.55,18929
2218,41.35,-85.41,84100.0,-3.0,46701
2219,46.06,-122.97,178700.0,7.49,97048
2220,47.17,-122.59,295400.0,6.46,98388
2221,35.47,-81.11,92800.0,0.46,28080
2222,38.76,-90.93,220800.0,5.33,63348
2223,37.66,-97.58,154100.0,8.79,67052
2224,35.96,-83.93,139600.0,-2.35,37916
2225,40.38,-80.4,104500.0,-4.84,15021
2226,40.96,-72.97,232800.0,-3.09,11789
2227,39.95,-84.32,100700.0,-2.88,45383
2228,41.06,-86.63,75300.0,-2.68,46996
2229,35.95,-79.75,111900.0,-0.39,27313
2230,40.58,-75.59,140700.0,-2.57,18106
2231,40.04,-75.48,206500.0,-2.25,19301
2232,38.93,-95.1,115000.0,3.39,66025
2233,44.04,-92.63,190700.0,0.11,55920
2234,39.1,-84.57,59500.0,-2.0,45204
2235,36.83,-76.27,112800.0,0.43,23523
2236,40.49,-85.61,58100.0,-2.99,46933
2237,41.23,-85.32,97300.0,-3.0,46723
2238,35.49,-97.52,116100.0,6.45,73103
2239,39.97,-75.93,173600.0,-2.14,19365
2240,37.28,-93.11,100400.0,2.0,65757
2241,46.01,-122.82,199200.0,7.66,98625
2242,40.95,-82.11,105100.0,-3.65,44287
2243,43.56,-76.13,90700.0,-5.0,13142
2244,38.7,-77.55,332600.0,1.48,20181
2245,30.4,-87.47,131000.0,6.21,36549
2246,38.85,-105.31,225900.0,11.57,80816
2247,42.43,-73.67,194500.0,-6.21,12184
2248,36.17,-79.98,140300.0,0.38,27310
2249,35.04,-97.26,85400.0,6.13,73051
2250,42.72,-78.93,145400.0,-4.73,14085
2251,39.63,-106.76,378100.0,2.66,81631
2252,35.79,-83.56,172000.0,-2.0,37863
2253,38.51,-121.1,412900.0,13.01,95683
2254,43.42,-73.7,225400.0,-6.74,12845
2255,37.06,-86.19,97300.0,-2.26,42171
2256,37.11,-81.51,73600.0,-4.47,24651
2257,35.17,-101.93,151300.0,9.0,79121
2258,40.15,-76.87,146600.0,-1.64,17339
2259,43.7,-124.1,117300.0,8.0,97467
2260,32.9,-111.63,188800.0,22.68,85194
2261,37.09,-81.81,52700.0,-4.39,24641
2262,43.31,-77.93,128700.0,-6.0,14464
2263,45.13,-92.69,155400.0,0.89,54025
2264,47.92,-122.69,398400.0,7.68,98365
2265,37.82,-77.19,182000.0,2.0,23009
2266,39.38,-81.46,99700.0,-3.43,26187
2267,38.4,-121.23,510300.0,13.13,95693
2268,41.6,-83.56,89300.0,-4.01,43460
2269,40.01,-75.31,271400.0,-2.25,19041
2270,37.09,-122.09,609700.0,15.18,95005
2271,28.34,-82.29,166400.0,7.38,33576
2272,38.38,-105.12,116900.0,12.74,81226
2273,43.38,-73.3,94600.0,-6.49,12832
2274,45.09,-123.4,159800.0,7.0,97378
2275,41.81,-77.07,121800.0,-8.32,16933
2276,42.53,-114.37,116300.0,10.33,83341
2277,35.81,-78.09,85300.0,-1.67,27807
2278,34.4,-119.3,500800.0,20.36,93022
2279,44.83,-122.85,176300.0,7.0,97325
2280,39.89,-75.31,143100.0,-2.46,19076
2281,41.02,-81.86,113800.0,-3.21,44273
2282,38.31,-78.48,149700.0,0.83,22973
2283,39.5,-86.18,115600.0,-1.79,46106
2284,46.5,-124.04,174900.0,8.48,98640
2285,42.64,-73.94,198300.0,-6.03,12186
2286,40.96,-85.35,117700.0,-3.0,46783
2287,39.3,-84.88,133100.0,-2.0,47060
2288,42.59,-76.36,132000.0,-11.17,13073
2289,35.41,-80.42,125700.0,-0.29,28124
2290,40.8,-78.08,177200.0,-4.32,16870
2291,40.68,-75.62,192400.0,-2.57,18078
2292,44.41,-124.04,222500.0,7.0,97394
2293,47.93,-116.73,252000.0,3.59,83801
2294,37.82,-77.69,158400.0,1.86,23192
2295,30.33,-85.52,103300.0,8.68,32466
2296,43.14,-86.14,128300.0,-0.79,49415
2297,36.84,-76.73,146700.0,0.31,23487
2298,39.35,-101.72,49900.0,11.29,67735
2299,43.12,-77.8,155300.0,-7.39,14514
2300,45.08,-93.58,332200.0,2.15,55340
2301,34.54,-84.49,129900.0,1.93,30175
2302,39.74,-84.4,75600.0,-2.88,45345
2303,42.81,-77.66,128100.0,-9.26,14487
2304,30.83,-86.68,87800.0,6.8,32531
2305,46.68,-92.22,103600.0,0.34,55808
2306,40.67,-84.93,81700.0,-2.46,46711
2307,41.95,-76.49,111100.0,-11.67,18810
2308,40.51,-81.66,121500.0,-3.8,44681
2309,39.06,-95.64,51600.0,4.58,66616
2310,35.89,-96.09,90300.0,5.8,74047
2311,38.25,-78.83,135800.0,0.99,24441
2312,40.37,-79.85,42200.0,-4.83,15110
2313,39.51,-86.79,82500.0,-2.25,46120
2314,37.88,-81.21,49100.0,-3.66,25880
2315,35.41,-78.66,68500.0,-1.17,27521
2316,39.89,-75.28,70000.0,-2.46,19032
2317,45.23,-122.8,272000.0,7.38,97002
2318,40.82,-75.33,167500.0,-3.51,18091
2319,41.03,-81.2,116400.0,-2.99,44201
2320,35.03,-82.51,90200.0,2.5,29661
2321,46.42,-120.27,150000.0,10.0,98953
2322,35.27,-80.42,97900.0,-0.18,28097
2323,44.59,-73.53,115700.0,-4.54,12972
2324,27.6,-81.85,46200.0,7.85,33834
2325,39.1,-108.37,186300.0,8.45,81526
2326,41.56,-74.43,130800.0,-5.96,12721
2327,40.79,-81.28,88900.0,-4.01,44730
2328,43.29,-84.16,67900.0,-2.0,48655
2329,35.68,-81.05,104700.0,0.92,28609
2330,40.42,-75.99,141600.0,-2.11,19533
