,Lat,Lng,Price,Tempature (F),ZipCode
1462,28.14,-82.46,214200.0,7.39,33549
1463,47.36,-122.6,456000.0,7.27,98332
1464,34.16,-117.4,365600.0,23.32,92377
1465,34.23,-80.71,128500.0,3.45,29078
1466,32.32,-102.54,155700.0,10.5,79714
1467,34.7,-77.21,125600.0,0.8,28539
1468,30.01,-90.19,243600.0,5.43,70006
1469,36.62,-119.73,179400.0,14.17,93725
1470,26.12,-80.42,387300.0,14.17,33327
1471,32.96,-97.34,213400.0,6.0,76052
1472,39.28,-84.47,120100.0,-1.6,45246
1473,33.27,-87.54,223500.0,4.0,35406
1474,42.92,-73.72,251100.0,-6.17,12118
1475,39.55,-89.29,113200.0,1.82,62568
1476,33.77,-117.97,549200.0,22.25,92844
1477,35.97,-114.83,276300.0,17.78,89005
1478,34.89,-89.68,169400.0,0.0,38611
1479,39.43,-79.32,170800.0,-1.14,21550
1480,26.93,-82.05,217400.0,11.02,33980
1481,33.57,-80.92,117900.0,4.29,29118
1482,33.27,-86.9,166000.0,3.36,35080
1483,42.63,-83.3,77600.0,-2.91,48341
1484,26.15,-80.12,616700.0,13.99,33305
1485,42.6,-83.38,242600.0,-2.91,48324
1486,41.16,-80.58,84400.0,-5.52,44425
1487,38.76,-89.68,167000.0,3.36,62249
1488,34.4,-119.52,860300.0,20.8,93013
1489,44.98,-93.18,277200.0,1.93,55108
1490,33.93,-86.47,130200.0,2.65,35121
1491,41.35,-75.98,167300.0,-7.1,18612
1492,35.84,-79.99,127900.0,-0.24,27370
1493,37.89,-78.34,194300.0,2.2,22963
1494,26.1,-80.15,342300.0,13.99,33315
1495,43.1,-89.27,240300.0,-1.72,53718
1496,40.35,-111.9,290800.0,9.31,84045
1497,40.17,-74.82,224800.0,-2.23,19054
1498,33.75,-84.32,341800.0,3.17,30317
1499,37.79,-122.39,3214100.0,13.26,94105
1500,41.13,-75.94,156200.0,-5.59,18707
1501,41.88,-87.88,155500.0,-0.92,60104
1502,30.12,-91.95,179000.0,5.02,70518
1503,41.45,-85.26,113500.0,-3.0,46755
1504,42.49,-122.81,258400.0,4.14,97524
1505,32.97,-79.85,458000.0,2.2,29492
1506,30.12,-97.74,235900.0,6.43,78747
1507,33.51,-86.74,309200.0,2.01,35213
1508,40.08,-80.98,161000.0,-3.32,43950
1509,39.84,-88.99,75500.0,1.16,62522
1510,41.23,-80.5,49400.0,-5.29,16146
1511,35.6,-82.29,258600.0,1.27,28711
1512,33.94,-80.32,104400.0,3.32,29153
1513,33.5,-86.88,57500.0,1.74,35208
1514,33.74,-112.13,293900.0,22.56,85083
1515,37.14,-94.47,101100.0,4.25,64870
1516,44.99,-122.76,294700.0,7.28,97381
1517,33.55,-86.67,132200.0,3.0,35210
1518,46.82,-114.03,272100.0,2.0,59803
1519,39.07,-94.63,107900.0,2.49,66103
1520,42.78,-73.66,145200.0,-6.17,12182
1521,41.54,-88.06,118200.0,-0.91,60432
1522,41.74,-87.81,191900.0,-0.9,60455
1523,47.48,-121.76,482800.0,7.58,98045
1524,41.02,-73.81,569700.0,-2.76,10530
1525,39.85,-86.2,137000.0,-2.0,46228
1526,42.0,-83.96,157600.0,-3.42,49286
1527,30.78,-98.26,196200.0,6.66,78611
1528,45.56,-93.29,186500.0,0.61,55008
1529,27.28,-82.42,291300.0,8.59,34241
1530,37.24,-96.98,83500.0,8.84,67156
1531,28.18,-82.42,197400.0,7.92,33559
1532,30.17,-97.88,405200.0,6.43,78739
1533,29.8,-81.99,148400.0,6.81,32656
1534,35.32,-120.83,552300.0,17.21,93402
1535,34.83,-111.75,536400.0,14.5,86336
1536,45.96,-91.28,225600.0,1.0,54843
1537,44.05,-103.18,175600.0,9.46,57703
1538,46.32,-119.37,258300.0,8.0,99353
1539,43.22,-85.55,157200.0,-1.6,49319
1540,32.7,-97.6,285000.0,6.2,76008
1541,48.48,-122.33,282400.0,8.86,98233
1542,32.65,-96.56,136400.0,5.51,75159
1543,39.76,-86.53,158800.0,-2.17,46122
1544,38.23,-85.79,71800.0,-2.27,40210
1545,41.07,-86.23,104500.0,-3.18,46975
1546,39.17,-84.55,99900.0,-1.59,45223
1547,33.83,-118.29,490900.0,22.01,90502
1548,43.43,-84.01,107700.0,-1.63,48638
1549,30.55,-81.81,185700.0,6.8,32011
1550,41.92,-84.62,115200.0,-3.51,49242
1551,41.17,-96.21,213500.0,1.71,68136
1552,42.81,-83.8,200800.0,-2.0,48451
1553,28.85,-82.03,164600.0,7.78,34785
1554,40.71,-73.74,454000.0,-1.74,11429
1555,37.88,-122.46,2454300.0,12.92,94920
1556,30.21,-97.94,390100.0,6.51,78737
1557,31.29,-82.26,141400.0,6.42,31516
1558,47.66,-117.16,236100.0,3.61,99016
1559,43.08,-76.24,117100.0,-6.38,13209
1560,34.77,-92.15,81900.0,1.97,72117
1561,42.82,-73.92,116700.0,-6.17,12308
1562,39.26,-78.2,245800.0,2.77,22603
1563,40.26,-75.83,185900.0,-2.36,19508
1564,32.35,-97.33,159600.0,5.59,76031
1565,33.71,-117.25,362300.0,21.38,92587
1566,34.76,-76.62,206300.0,0.95,28516
1567,28.27,-82.29,188700.0,7.92,33545
1568,32.67,-117.02,645100.0,19.11,91902
1569,31.46,-97.2,155600.0,4.87,76643
1570,39.18,-84.34,265200.0,-1.59,45243
1571,37.26,-121.77,891300.0,14.8,95138
1572,38.34,-77.77,227200.0,2.56,22508
1573,40.73,-73.32,344200.0,-1.66,11703
1574,41.57,-87.68,108700.0,-1.0,60429
1575,41.26,-95.96,115800.0,1.28,68131
1576,32.13,-111.1,159900.0,23.0,85757
1577,39.04,-94.59,318900.0,2.49,64112
1578,34.02,-83.83,147900.0,2.99,30011
1579,34.54,-77.4,194800.0,0.8,28460
1580,40.37,-80.07,202600.0,-4.17,15243
1581,36.46,-86.67,209500.0,-0.18,37188
1582,34.65,-92.38,112600.0,3.26,72103
1583,39.27,-84.33,225500.0,-2.15,45249
1584,32.86,-83.8,113400.0,5.39,31220
1585,45.56,-122.6,393100.0,7.5,97218
1586,40.68,-73.4,318800.0,-1.6,11726
1587,33.28,-84.59,160000.0,3.85,30276
1588,31.22,-82.36,81600.0,6.43,31501
1589,32.43,-111.15,296500.0,22.99,85658
1590,40.88,-73.16,424200.0,-2.18,11780
1591,39.33,-81.54,117300.0,-2.66,26105
1592,38.69,-77.84,315700.0,2.73,20186
1593,37.84,-122.12,1107700.0,13.24,94556
1594,43.05,-77.09,91900.0,-7.29,14513
1595,35.28,-81.29,107700.0,0.91,28016
1596,42.36,-83.9,290400.0,-2.82,48130
1597,39.53,-107.33,440500.0,3.79,81601
1598,39.89,-121.58,221800.0,11.99,95954
1599,41.66,-87.79,249700.0,-1.0,60463
1600,44.65,-124.05,254800.0,7.39,97365
1601,19.59,-154.99,275300.0,20.33,96749
1602,42.74,-87.81,105600.0,-0.86,53404
1603,42.97,-76.23,164300.0,-8.1,13215
1604,35.52,-97.62,120800.0,8.75,73122
1605,28.63,-81.73,207400.0,9.17,34715
1606,40.85,-81.44,177700.0,-3.79,44718
1607,38.51,-90.63,216600.0,5.82,63025
1608,38.3,-76.53,229800.0,2.39,20619
1609,43.07,-89.51,302200.0,-0.86,53717
1610,35.84,-84.01,206800.0,-1.66,37777
1611,35.41,-99.42,142500.0,10.01,73644
1612,44.93,-93.09,181600.0,1.86,55107
1613,45.64,-122.68,291700.0,7.5,98660
1614,42.23,-85.9,140800.0,-2.23,49079
1615,39.12,-94.76,117000.0,2.49,66112
1616,41.28,-85.85,163100.0,-2.89,46582
1617,45.46,-93.59,226200.0,1.72,55398
1618,40.0,-75.28,412500.0,-2.27,19096
1619,40.64,-83.61,111200.0,-3.83,43326
1620,35.85,-85.13,124700.0,-2.79,38572
1621,41.02,-73.78,540900.0,-2.76,10606
1622,38.28,-76.64,288500.0,2.64,20650
1623,39.72,-86.09,101000.0,-2.0,46107
1624,30.7,-87.89,195200.0,5.05,36527
1625,37.52,-77.28,162900.0,2.0,23150
1626,27.45,-80.34,91700.0,9.77,34950
1627,41.06,-74.02,412000.0,-2.94,10965
1628,39.76,-84.19,50800.0,-2.38,45402
1629,38.22,-85.76,124000.0,-2.27,40208
1630,36.12,-83.48,138800.0,-1.48,37760
1631,43.47,-111.97,168700.0,4.0,83406
1632,43.03,-76.01,163700.0,-6.35,13066
1633,32.34,-86.27,86300.0,3.97,36111
1634,37.95,-121.31,237600.0,14.01,95203
1635,36.21,-86.85,170700.0,-0.51,37218
1636,41.74,-87.83,186400.0,-0.9,60458
1637,47.43,-122.46,631600.0,7.27,98070
1638,40.95,-76.05,175800.0,-4.42,18202
1639,35.39,-119.02,177500.0,16.47,93301
1640,43.15,-77.63,84800.0,-7.13,14608
1641,38.41,-90.56,151600.0,5.82,63051
1642,44.14,-123.05,331300.0,6.59,97408
1643,34.46,-82.76,141700.0,4.28,29626
1644,34.77,-82.95,189600.0,4.33,29672
1645,40.84,-72.8,380500.0,-2.25,11949
1646,43.42,-85.76,124600.0,-0.99,49337
1647,36.3,-119.13,210000.0,16.3,93221
1648,34.63,-89.89,134400.0,-0.51,38668
1649,41.59,-83.87,162700.0,-3.5,43558
1650,34.03,-86.1,88300.0,2.05,35954
1651,38.9,-77.29,564700.0,3.28,22181
1652,40.31,-75.6,239100.0,-2.36,19525
1653,35.03,-85.27,102300.0,1.44,37404
1654,38.87,-119.61,337900.0,10.8,89410
1655,40.85,-81.77,134000.0,-3.74,44667
1656,41.72,-73.99,216600.0,-6.0,12528
1657,39.32,-77.77,200900.0,3.13,25425
1658,39.56,-95.13,92700.0,3.51,66002
1659,37.89,-122.28,1322500.0,13.24,94707
1660,40.88,-81.33,147900.0,-3.83,44721
1661,28.86,-81.9,187900.0,7.84,34731
1662,45.82,-88.07,80500.0,1.0,49801
1663,40.76,-96.69,205300.0,1.79,68512
1664,35.09,-91.91,128400.0,2.0,72012
1665,45.92,-122.71,268100.0,7.49,98674
1666,46.41,-105.83,157500.0,1.0,59301
1667,41.17,-87.25,151300.0,-1.58,46310
1668,36.73,-97.05,124600.0,9.01,74604
1669,42.66,-73.76,147600.0,-6.0,12210
1670,45.52,-122.69,890500.0,7.5,97205
1671,35.79,-84.22,242900.0,-1.65,37772
1672,35.17,-85.09,158700.0,1.45,37341
1673,41.22,-73.89,493600.0,-3.07,10520
1674,39.14,-77.73,419000.0,2.46,20132
1675,43.09,-75.76,110900.0,-6.33,13032
1676,47.43,-122.93,291800.0,7.41,98528
1677,43.01,-74.37,112500.0,-5.48,12095
1678,36.42,-121.32,332000.0,17.3,93960
1679,37.52,-84.69,103300.0,-3.0,40484
1680,42.36,-77.3,84400.0,-8.48,14810
1681,44.66,-74.97,106300.0,-5.04,13676
1682,32.43,-80.67,242300.0,4.59,29907
1683,43.39,-84.09,128400.0,-1.63,48609
1684,31.58,-89.22,174900.0,4.73,39437
1685,38.81,-121.17,513400.0,12.57,95650
1686,39.86,-76.88,176500.0,0.58,17362
1687,33.05,-84.15,106300.0,5.22,30204
1688,46.16,-119.26,303800.0,6.93,99338
1689,35.4,-78.42,160300.0,-0.99,27524
1690,28.7,-80.87,214000.0,7.23,32754
1691,39.19,-84.73,204200.0,-1.59,45002
1692,33.45,-112.09,294100.0,22.56,85007
1693,35.2,-118.83,149200.0,17.5,93203
1694,39.13,-77.15,360900.0,3.12,20855
1695,41.41,-85.72,208500.0,-3.0,46567
1696,38.94,-76.34,319300.0,3.37,21666
1697,40.44,-89.07,160300.0,1.19,61705
1698,40.75,-115.6,227400.0,9.0,89815
1699,41.7,-93.78,222000.0,0.99,50111
1700,41.72,-88.25,228400.0,-1.0,60503
1701,45.5,-89.73,172400.0,-1.0,54487
1702,46.82,-123.04,263700.0,7.5,98579
1703,35.93,-86.68,356700.0,-0.17,37135
1704,28.43,-81.34,288600.0,8.74,32827
1705,36.03,-83.8,151600.0,-1.32,37924
1706,40.36,-75.32,252900.0,-2.41,18960
1707,35.43,-88.64,105100.0,1.0,38340
1708,39.84,-84.42,138200.0,-2.38,45309
1709,38.79,-94.24,187300.0,2.72,64080
1710,30.6,-90.97,195700.0,5.0,70739
1711,37.53,-122.25,1648000.0,14.22,94065
1712,59.54,-151.24,240600.0,1.49,99603
1713,38.55,-90.15,43400.0,5.83,62206
1714,38.44,-81.48,135800.0,-2.0,25071
1715,44.93,-93.28,305600.0,2.0,55409
1716,34.4,-118.92,416500.0,21.37,93015
1717,39.88,-77.06,162400.0,0.39,17350
1718,41.02,-76.84,144000.0,-4.0,17847
1719,41.0,-95.91,180600.0,0.78,68048
1720,25.56,-80.35,231100.0,14.19,33190
1721,44.96,-93.12,176400.0,1.93,55103
1722,40.1,-76.08,200400.0,-1.99,17557
1723,30.66,-97.93,272700.0,6.3,78642
1724,39.02,-75.58,187900.0,0.41,19943
1725,40.38,-79.81,83000.0,-4.57,15137
1726,33.86,-98.49,101100.0,10.56,76302
1727,41.49,-93.66,166000.0,0.99,50211
1728,39.35,-77.38,358300.0,3.0,21704
1729,25.72,-80.27,894600.0,14.28,33146
1730,39.8,-93.55,108500.0,3.0,64601
1731,38.57,-94.89,170500.0,2.61,66071
1732,39.38,-104.59,451300.0,14.17,80107
1733,45.47,-93.23,187200.0,1.32,55040
1734,35.81,-86.89,279600.0,-0.21,37179
1735,32.11,-95.33,238400.0,5.53,75757
1736,40.91,-73.13,422700.0,-2.55,11790
1737,40.81,-72.86,199600.0,-2.0,11950
1738,36.15,-95.85,85900.0,6.75,74128
1739,40.52,-75.78,195400.0,-2.4,19530
1740,29.93,-90.37,194600.0,5.33,70070
1741,38.78,-77.38,460700.0,3.23,20124
1742,40.73,-73.18,381000.0,-1.77,11730
1743,40.07,-75.2,383900.0,-2.34,19118
1744,35.29,-95.65,107000.0,6.34,74432
1745,39.72,-84.03,172600.0,-2.38,45434
1746,40.23,-78.83,70100.0,-3.34,15963
1747,32.86,-97.18,258500.0,5.63,76054
1748,38.86,-90.09,81300.0,5.16,62095
1749,42.02,-86.51,184100.0,-1.79,49127
1750,37.29,-121.98,1372100.0,14.35,95130
1751,35.98,-96.75,123700.0,8.62,74023
1752,30.1,-97.5,208800.0,6.44,78612
1753,41.28,-86.61,105200.0,-2.34,46534
1754,35.55,-97.56,188300.0,8.67,73116
1755,26.57,-81.6,154500.0,11.48,33974
1756,28.87,-82.35,136900.0,7.81,34453
1757,41.32,-81.5,170500.0,-2.89,44056
1758,34.17,-118.05,998400.0,22.45,91024
1759,40.3,-105.11,378000.0,13.88,80513
1760,34.8,-78.97,79000.0,0.5,28384
1761,41.52,-82.78,252400.0,-4.0,43440
1762,42.23,-73.9,140400.0,-5.98,12414
1763,41.64,-88.64,171000.0,-1.0,60548
1764,46.25,-119.92,187200.0,8.98,98930
1765,32.32,-93.89,146000.0,5.0,71047
1766,34.73,-79.31,69400.0,1.0,28364
1767,35.13,-117.97,134300.0,21.66,93505
1768,36.01,-84.87,187700.0,-2.38,38558
1769,37.89,-122.26,1249000.0,13.24,94708
1770,26.12,-81.52,274700.0,12.0,34117
1771,40.58,-81.08,108100.0,-3.68,44615
1772,38.79,-123.01,512700.0,11.98,95425
1773,38.89,-82.99,108800.0,-2.0,45648
1774,41.23,-74.0,322100.0,-3.14,10980
1775,38.77,-77.07,605200.0,3.41,22307
1776,40.29,-80.0,171700.0,-4.17,15129
1777,30.8,-88.18,104200.0,5.05,36613
1778,40.9,-89.51,120000.0,0.76,61523
1779,43.28,-88.72,143500.0,-1.85,53098
1780,41.6,-93.63,99200.0,0.99,50314
1781,38.95,-76.93,328600.0,3.33,20781
1782,41.98,-83.28,163800.0,-3.73,48166
1783,27.97,-81.89,185500.0,8.33,33812
1784,35.15,-107.85,87300.0,13.0,87020
1785,40.99,-87.1,128700.0,-2.82,47978
1786,33.5,-86.73,414900.0,3.0,35223
1787,48.55,-123.09,496400.0,8.78,98250
1788,30.4,-81.76,136500.0,6.42,32219
1789,36.2,-79.71,150900.0,-0.57,27214
1790,39.04,-76.68,359100.0,2.92,21054
1791,40.24,-76.84,110000.0,-1.38,17113
1792,43.01,-89.29,262100.0,-1.72,53558
1793,38.01,-79.03,191800.0,0.66,24477
1794,42.7,-84.29,162800.0,-2.0,48895
1795,38.22,-78.05,189300.0,2.14,22960
1796,42.71,-73.77,248500.0,-6.0,12211
1797,40.26,-75.98,206600.0,-2.33,19540
1798,46.53,-114.05,182700.0,2.0,59870
1799,41.19,-80.97,90600.0,-3.1,44444
1800,38.91,-90.03,123000.0,5.16,62010
1801,35.62,-82.41,228100.0,2.47,28778
1802,42.28,-83.18,68100.0,-3.1,48122
1803,39.23,-77.15,378200.0,3.13,20882
1804,33.47,-86.92,69100.0,1.75,35064
1805,33.93,-86.09,130800.0,2.03,35906
1806,38.75,-90.42,149300.0,5.82,63044
1807,28.8,-81.53,223700.0,7.65,32776
1808,41.8,-87.9,449300.0,-0.92,60558
1809,39.61,-77.4,241800.0,1.5,21788
1810,46.38,-120.33,152600.0,11.0,98948
1811,37.71,-97.5,242100.0,8.79,67235
1812,33.93,-83.73,163500.0,3.83,30620
1813,40.63,-106.93,554000.0,2.79,80487
1814,41.19,-77.05,139200.0,-4.0,17702
1815,41.69,-86.24,107100.0,-2.6,46617
1816,40.89,-111.9,252000.0,10.01,84087
1817,37.77,-121.54,485400.0,14.46,95391
1818,47.75,-122.06,742900.0,7.15,98077
1819,40.63,-79.62,88200.0,-4.66,15656
1820,41.77,-88.44,241600.0,-0.89,60554
1821,34.03,-117.31,347400.0,23.32,92313
1822,33.52,-84.68,123400.0,2.99,30268
1823,36.89,-119.76,339500.0,13.78,93730
1824,35.48,-97.17,141100.0,8.63,73045
1825,36.65,-82.61,96600.0,-3.4,24251
1826,40.01,-75.23,418800.0,-2.27,19004
1827,41.57,-87.26,76400.0,-1.42,46405
1828,33.89,-94.8,69900.0,5.72,74745
1829,39.89,-75.37,291100.0,-2.36,19086
1830,33.46,-86.91,58900.0,1.74,35228
1831,40.11,-104.8,264200.0,14.36,80621
1832,34.81,-79.16,58900.0,1.25,28377
1833,32.22,-106.26,114300.0,12.0,88081
1834,43.17,-77.6,72200.0,-7.14,14605
1835,41.88,-80.14,160600.0,-5.26,16412
1836,46.77,-92.13,102400.0,1.32,55806
1837,36.37,-94.31,150700.0,4.0,72719
1838,29.83,-95.04,137200.0,3.36,77562
1839,43.22,-78.39,76800.0,-5.02,14103
1840,38.51,-122.46,1182400.0,13.19,94574
1841,41.45,-81.04,159000.0,-2.77,44062
1842,43.09,-85.23,106700.0,-1.8,48809
1843,35.69,-84.82,136000.0,-1.23,37381
1844,40.79,-96.75,165300.0,2.32,68522
1845,40.04,-75.45,436200.0,-2.33,19312
1846,41.93,-73.89,333400.0,-6.0,12572
1847,42.64,-79.05,129100.0,-5.61,14006
1848,39.67,-86.0,171400.0,-2.0,46259
1849,34.24,-117.28,250600.0,23.77,92325
1850,39.91,-76.65,157800.0,-0.49,17313
1851,41.9,-87.82,504500.0,-0.9,60305
1852,41.32,-122.32,306200.0,7.73,96067
1853,39.04,-94.72,222000.0,2.49,66226
1854,39.44,-77.55,294200.0,2.45,21769
1855,36.23,-83.84,128700.0,-1.32,37807
1856,42.64,-73.76,89200.0,-6.0,12202
1857,43.98,-75.6,127400.0,-4.51,13619
1858,37.6,-79.05,174300.0,2.0,24521
1859,35.23,-97.29,159000.0,8.6,73026
1860,35.82,-96.38,108400.0,8.0,74010
1861,39.35,-121.71,212500.0,12.77,95948
1862,39.53,-84.08,205100.0,-2.25,45068
1863,40.74,-81.1,106900.0,-4.0,44657
1864,28.06,-82.31,196100.0,7.82,33592
1865,35.51,-98.98,105600.0,9.81,73601
1866,38.2,-92.67,205000.0,6.58,65049
1867,39.66,-87.42,69700.0,-3.34,47842
1868,43.0,-88.81,154500.0,-1.98,53549
1869,47.26,-122.46,452200.0,7.4,98403
1870,42.8,-88.41,228000.0,-1.24,53120
1871,27.02,-82.11,215500.0,10.41,33954
1872,28.57,-81.33,421000.0,7.99,32814
1873,40.68,-73.59,335500.0,-1.55,11575
1874,41.47,-87.64,100100.0,-1.11,60475
1875,37.36,-79.05,179200.0,2.0,24504
1876,32.56,-86.1,176800.0,4.03,36093
1877,39.67,-77.17,232200.0,1.31,21787
1878,40.33,-75.99,163000.0,-2.33,19609
1879,34.74,-97.22,104800.0,7.39,73075
1880,36.13,-88.51,88900.0,-1.96,38201
1881,41.29,-82.22,143700.0,-2.99,44074
1882,37.16,-92.28,88500.0,4.04,65711
1883,35.46,-89.82,138300.0,-0.68,38058
1884,40.64,-80.2,154000.0,-4.49,15005
1885,38.41,-82.15,138200.0,-2.0,25541
1886,36.67,-81.96,179300.0,-3.85,24211
1887,38.11,-85.75,145000.0,-2.26,40118
1888,46.63,-94.27,191500.0,-3.2,56472
1889,28.51,-82.63,259000.0,6.7,34607
1890,39.86,-75.59,356000.0,-2.27,19317
1891,35.16,-82.21,169100.0,3.28,29356
1892,36.42,-77.85,325600.0,-2.01,27850
1893,43.91,-123.03,240900.0,6.61,97426
1894,40.96,-73.82,591400.0,-2.0,10707
1895,32.34,-86.1,187800.0,3.75,36064
1896,35.26,-118.91,133200.0,16.03,93241
1897,40.83,-81.36,83500.0,-3.79,44714
1898,39.72,-104.9,690900.0,15.47,80230
1899,32.56,-84.86,191500.0,5.59,31820
1900,30.27,-97.69,288000.0,6.34,78721
1901,39.05,-87.17,90300.0,-3.39,47441
1902,35.25,-79.54,173900.0,-0.26,27376
1903,36.77,-108.15,205800.0,8.0,87402
1904,43.33,-88.16,246400.0,-1.88,53037
1905,38.7,-84.62,140500.0,-2.35,41035
1906,39.42,-85.0,121600.0,-1.6,47012
1907,35.17,-88.6,83300.0,0.98,38375
1908,33.23,-87.59,132400.0,4.0,35476
1909,38.14,-92.67,211900.0,6.01,65065
1910,35.72,-81.13,120500.0,1.21,28610
1911,41.32,-87.21,168600.0,-1.48,46341
1912,30.49,-86.17,212600.0,7.37,32439
1913,43.03,-83.6,90300.0,-2.0,48509
1914,36.95,-119.88,289600.0,13.98,93636
1915,41.75,-83.63,156800.0,-3.78,48144
1916,32.33,-90.09,157700.0,4.01,39232
1917,45.84,-92.9,176100.0,-0.57,55063
1918,33.52,-86.77,228600.0,2.02,35222
1919,39.64,-106.62,724900.0,2.64,81632
1920,32.81,-83.62,71400.0,5.15,31201
1921,42.98,-78.62,253700.0,-4.66,14031
1922,30.8,-85.23,145800.0,7.23,32446
1923,28.91,-81.52,270300.0,7.36,32736
1924,37.73,-121.41,544800.0,15.0,95304
1925,35.02,-80.38,165800.0,0.64,28103
1926,37.94,-107.82,1080800.0,7.96,81435
1927,45.12,-93.38,240900.0,2.07,55445
1928,33.67,-117.66,707300.0,21.89,92610
1929,40.35,-79.86,116800.0,-4.51,15131
1930,43.06,-77.22,114900.0,-8.11,14522
1931,39.85,-75.5,342600.0,-2.4,19060
1932,41.76,-76.46,136500.0,-6.66,18848
1933,26.6,-81.73,171700.0,11.49,33973
1934,33.87,-81.55,107500.0,4.54,29006
1935,43.01,-85.73,165500.0,-0.99,49544
1936,39.12,-84.55,67600.0,-1.59,45214
1937,40.57,-76.33,132600.0,-1.33,17963
1938,40.72,-81.53,125000.0,-3.8,44662
1939,33.57,-112.44,281300.0,22.63,85355
1940,43.56,-96.8,189100.0,0.72,57107
1941,43.6,-116.16,343900.0,8.58,83712
1942,34.56,-80.55,114300.0,1.58,29067
1943,36.12,-79.67,144600.0,-0.5,27301
1944,39.05,-83.95,123200.0,-1.59,45154
1945,34.11,-118.45,2042400.0,22.06,90077
1946,47.1,-104.73,156700.0,5.06,59330
1947,42.27,-88.32,259300.0,-1.23,60012
1948,34.66,-84.36,210900.0,1.77,30536
1949,42.84,-82.8,209900.0,-2.86,48062
1950,39.9,-82.41,159600.0,-3.5,43076
1951,34.85,-85.05,120600.0,2.39,30755
1952,40.1,-80.74,80100.0,-4.0,43935
1953,36.67,-87.43,92300.0,-0.49,42262
1954,41.03,-75.98,151200.0,-4.76,18222
1955,39.1,-95.11,179500.0,3.38,66086
1956,42.74,-84.57,83100.0,-2.0,48915
1957,44.32,-74.13,176200.0,-4.54,12983
1958,42.36,-88.84,138300.0,-2.49,61065
1959,37.92,-122.51,1297500.0,12.92,94925
1960,42.42,-90.42,167300.0,-0.99,61036
1961,44.12,-103.07,183000.0,9.45,57719
1962,39.62,-84.38,145500.0,-2.3,45327
1963,42.98,-76.08,174000.0,-7.8,13078
1964,33.49,-86.98,136000.0,2.35,35127
1965,32.38,-86.28,62900.0,3.79,36107
1966,38.95,-84.24,167700.0,-2.21,45157
1967,40.02,-80.76,90200.0,-4.0,43906
1968,43.31,-76.18,122200.0,-6.36,13036
1969,25.01,-80.52,703800.0,15.0,33070
1970,44.33,-75.47,64400.0,-4.34,13642
1971,41.1,-81.54,140300.0,-2.88,44303
1972,35.51,-84.81,133200.0,-0.54,37322
1973,39.23,-76.45,252200.0,3.17,21219
1974,35.67,-81.91,140600.0,1.16,28761
1975,44.55,-123.39,287800.0,7.0,97370
1976,48.73,-116.33,215200.0,3.49,83805
1977,39.54,-122.26,193700.0,11.98,95988
1978,36.17,-95.73,144000.0,6.82,74015
1979,43.04,-83.07,177100.0,-2.16,48444
1980,42.65,-73.87,301400.0,-6.0,12159
1981,41.66,-90.56,200600.0,0.19,52748
1982,40.15,-79.88,72900.0,-3.83,15062
1983,40.76,-73.64,623800.0,-2.0,11596
1984,42.27,-84.19,206200.0,-2.67,49240
1985,28.99,-82.42,139900.0,7.47,34434
1986,43.08,-85.56,213800.0,-0.98,49306
1987,39.55,-77.7,223400.0,2.25,21713
1988,39.45,-105.47,357500.0,10.84,80421
1989,42.04,-80.24,168200.0,-4.69,16415
1990,42.72,-83.28,188800.0,-2.92,48359
1991,44.91,-93.34,626800.0,2.0,55424
1992,40.67,-95.86,134000.0,0.71,68410
1993,46.97,-124.16,216300.0,8.0,98569
1994,46.96,-122.45,343600.0,7.36,98580
1995,41.72,-85.83,161000.0,-2.99,46507
1996,43.72,-84.4,132300.0,-1.4,48657
1997,40.76,-75.57,196700.0,-3.3,18088
1998,32.78,-83.83,133200.0,5.39,31052
1999,42.25,-83.15,38200.0,-3.1,48229
2000,35.68,-119.23,160800.0,16.05,93250
2001,34.95,-91.9,109600.0,1.99,72176
2002,38.43,-82.39,58700.0,-2.0,25702
2003,40.97,-75.58,120500.0,-4.41,18210
2004,42.14,-83.36,215600.0,-3.38,48164
2005,36.48,-121.72,1046100.0,16.51,93924
2006,40.4,-75.9,148500.0,-2.4,19560
2007,35.15,-90.03,52900.0,-0.5,38105
2008,40.5,-82.59,134300.0,-4.13,43019
2009,38.99,-119.16,175000.0,18.39,89447
2010,36.47,-79.9,133300.0,0.72,27048
2011,40.9,-75.48,155100.0,-4.35,18058
2012,33.67,-111.95,435600.0,22.63,85054
2013,40.33,-76.09,174800.0,-1.79,19565
2014,39.65,-105.08,422600.0,14.15,80235
2015,37.94,-122.54,1692300.0,12.92,94939
2016,27.92,-82.12,189200.0,7.72,33567
2017,40.51,-79.95,131100.0,-4.5,15223
2018,38.55,-77.76,268700.0,2.64,22712
2019,41.26,-96.17,228300.0,1.71,68118
2020,33.95,-96.71,147200.0,6.6,73439
2021,38.73,-87.68,64300.0,-3.18,62439
2022,19.97,-155.82,515300.0,22.39,96738
2023,41.06,-72.43,570700.0,-2.2,11971
2024,41.0,-85.78,108100.0,-3.01,46962
2025,27.0,-82.21,284100.0,10.42,33953
2026,39.13,-95.7,148100.0,4.59,66618
2027,47.9,-91.86,113500.0,-2.36,55731
2028,43.79,-75.42,114100.0,-5.4,13367
2029,33.53,-81.8,140100.0,5.44,29851
2030,43.33,-89.03,178800.0,-1.82,53925
2031,40.86,-73.36,439800.0,-2.08,11740
2032,44.5,-92.86,277000.0,1.51,55009
